Exp_ID,Model,Data_Type,Context,Image_ID,Morph_Characteristic,Statistical_Metric,prompt_tokens,completion_tokens,total_tokens,compute_time,response,ground_truth,pct_error
EXP000183,gpt-4o,Processed/Table,Zero-shot,2,equivalent_diameter,Q1,1677.0,7.0,1684.0,0.5639,39.11198931399696,39.11198931399696,0.0
EXP000184,gpt-4o,Processed/Table,Zero-shot,2,equivalent_diameter,Q3,1677.0,8.0,1685.0,0.369,98.72504870788748,98.72504870788748,0.0
EXP000185,gpt-4o,Processed/Table,Zero-shot,2,circularity,mean,1675.0,8.0,1683.0,0.9234,0.5758062031149808,0.5758062031149808,0.0
EXP000186,gpt-4o,Processed/Table,Zero-shot,2,circularity,median,1675.0,8.0,1683.0,0.7851,0.5869774746359238,0.5869774746359238,0.0
EXP000187,gpt-4o,Processed/Table,Zero-shot,2,circularity,range,1675.0,9.0,1684.0,0.894,0.5983322113938061,0.5983322113938061,0.0
EXP000188,gpt-4o,Processed/Table,Zero-shot,2,circularity,min,1675.0,9.0,1684.0,0.8901,0.2859999981273654,0.2859999981273654,0.0
EXP000189,gpt-4o,Processed/Table,Zero-shot,2,circularity,max,1675.0,8.0,1683.0,0.8898,0.8843322095211714,0.8843322095211714,0.0
EXP000190,gpt-4o,Processed/Table,Zero-shot,2,circularity,IQR,1676.0,9.0,1685.0,0.8494,0.2320744689975106,0.2320744689975106,0.0
EXP000191,gpt-4o,Processed/Table,Zero-shot,2,circularity,Q1,1676.0,8.0,1684.0,1.2671,0.4606499953150206,0.4606499953150206,0.0
EXP000192,gpt-4o,Processed/Table,Zero-shot,2,circularity,Q3,1676.0,8.0,1684.0,0.9411,0.6927244643125313,0.6927244643125313,0.0
EXP000193,gpt-4o,Processed/Table,Zero-shot,3,area,mean,1621.0,6.0,1627.0,0.882,13430.6875,13430.6875,0.0
EXP000194,gpt-4o,Processed/Table,Zero-shot,3,area,median,1621.0,5.0,1626.0,0.7864,12247.5,12247.5,0.0
EXP000195,gpt-4o,Processed/Table,Zero-shot,3,area,range,1621.0,4.0,1625.0,0.5521,29658.0,29658.0,0.0
EXP000196,gpt-4o,Processed/Table,Zero-shot,3,area,min,1621.0,4.0,1625.0,0.777,1672.0,1672.0,0.0
EXP000197,gpt-4o,Processed/Table,Zero-shot,3,area,max,1621.0,4.0,1625.0,0.6978,53382.0,31330.0,70.3862
EXP000198,gpt-4o,Processed/Table,Zero-shot,3,area,IQR,1622.0,5.0,1627.0,0.4718,11346.0,11346.0,0.0
EXP000199,gpt-4o,Processed/Table,Zero-shot,3,area,Q1,1622.0,5.0,1627.0,0.4578,6778.75,6778.75,0.0
EXP000200,gpt-4o,Processed/Table,Zero-shot,3,area,Q3,1622.0,4.0,1626.0,0.5075,18124.75,18124.75,0.0
EXP000201,gpt-4o,Processed/Table,Zero-shot,3,area_convex,mean,1623.0,5.0,1628.0,0.438,14392.875,14392.875,0.0
EXP000202,gpt-4o,Processed/Table,Zero-shot,3,area_convex,median,1623.0,4.0,1627.0,0.5771,12981.5,12981.5,0.0
EXP000203,gpt-4o,Processed/Table,Zero-shot,3,area_convex,range,1623.0,5.0,1628.0,0.4568,37311.0,37311.0,0.0
EXP000204,gpt-4o,Processed/Table,Zero-shot,3,area_convex,min,1623.0,5.0,1628.0,0.4196,1962.0,1962.0,0.0
EXP000205,gpt-4o,Processed/Table,Zero-shot,3,area_convex,max,1623.0,4.0,1627.0,0.535,39273.0,39273.0,0.0
EXP000206,gpt-4o,Processed/Table,Zero-shot,3,area_convex,IQR,1624.0,4.0,1628.0,0.4707,11624.25,11624.25,0.0
EXP000207,gpt-4o,Processed/Table,Zero-shot,3,area_convex,Q1,1624.0,4.0,1628.0,0.5227,7150.25,7150.25,0.0
EXP000208,gpt-4o,Processed/Table,Zero-shot,3,area_convex,Q3,1624.0,4.0,1628.0,0.5424,18774.5,18774.5,0.0
EXP000209,gpt-4o,Processed/Table,Zero-shot,3,major_axis_length,mean,1623.0,8.0,1631.0,0.6111,151.7572877340472,151.7572877340472,0.0
EXP000210,gpt-4o,Processed/Table,Zero-shot,3,major_axis_length,median,1623.0,8.0,1631.0,0.8755,163.0014331228428,163.0014331228428,0.0
EXP000211,gpt-4o,Processed/Table,Zero-shot,3,major_axis_length,range,1623.0,7.0,1630.0,0.4851,204.7118794391617,204.7118794391617,0.0
EXP000212,gpt-4o,Processed/Table,Zero-shot,3,major_axis_length,min,1623.0,7.0,1630.0,0.6352,56.607460508716144,56.607460508716144,0.0
EXP000213,gpt-4o,Processed/Table,Zero-shot,3,major_axis_length,max,1623.0,8.0,1631.0,0.8259,261.31933994787784,261.31933994787784,0.0
EXP000214,gpt-4o,Processed/Table,Zero-shot,3,major_axis_length,IQR,1624.0,8.0,1632.0,0.5074,79.61759803245047,79.61759803245047,0.0
EXP000215,gpt-4o,Processed/Table,Zero-shot,3,major_axis_length,Q1,1624.0,7.0,1631.0,0.5169,109.89325608235268,109.89325608235268,0.0
EXP000216,gpt-4o,Processed/Table,Zero-shot,3,major_axis_length,Q3,1624.0,7.0,1631.0,0.5335,189.51085411480315,189.51085411480315,0.0
EXP000217,gpt-4o,Processed/Table,Zero-shot,3,minor_axis_length,mean,1623.0,7.0,1630.0,0.2902,107.864874670465,107.864874670465,0.0
EXP000218,gpt-4o,Processed/Table,Zero-shot,3,minor_axis_length,median,1623.0,8.0,1631.0,0.6048,104.29342346274424,104.29342346274424,0.0
EXP000219,gpt-4o,Processed/Table,Zero-shot,3,minor_axis_length,range,1623.0,7.0,1630.0,0.4454,152.80278128638935,152.80278128638935,0.0
EXP000220,gpt-4o,Processed/Table,Zero-shot,3,minor_axis_length,min,1623.0,7.0,1630.0,0.4365,31.64820728707712,31.64820728707712,0.0
EXP000221,gpt-4o,Processed/Table,Zero-shot,3,minor_axis_length,max,1623.0,7.0,1630.0,0.3334,184.45098857346647,184.45098857346647,0.0
EXP000222,gpt-4o,Processed/Table,Zero-shot,3,minor_axis_length,IQR,1624.0,8.0,1632.0,0.5088,57.780954811999536,57.780954811999536,0.0
EXP000223,gpt-4o,Processed/Table,Zero-shot,3,minor_axis_length,Q1,1624.0,7.0,1631.0,0.5482,80.70100264049402,80.70100264049402,0.0
EXP000224,gpt-4o,Processed/Table,Zero-shot,3,minor_axis_length,Q3,1624.0,7.0,1631.0,0.9076,138.48195745249356,138.48195745249356,0.0
EXP000225,gpt-4o,Processed/Table,Zero-shot,3,eccentricity,mean,1622.0,8.0,1630.0,0.3156,0.6339645149406449,0.6339645149406449,0.0
EXP000226,gpt-4o,Processed/Table,Zero-shot,3,eccentricity,median,1622.0,9.0,1631.0,0.6154,0.6045106987503059,0.6045106987503059,0.0
EXP000227,gpt-4o,Processed/Table,Zero-shot,3,eccentricity,range,1622.0,8.0,1630.0,0.2821,0.7334598958586811,0.7334598958586811,0.0
EXP000228,gpt-4o,Processed/Table,Zero-shot,3,eccentricity,min,1622.0,8.0,1630.0,0.7551,0.2550028123293048,0.2550028123293048,0.0
EXP000229,gpt-4o,Processed/Table,Zero-shot,3,eccentricity,max,1622.0,9.0,1631.0,0.5519,0.988462708187986,0.988462708187986,0.0
EXP000230,gpt-4o,Processed/Table,Zero-shot,3,eccentricity,IQR,1623.0,8.0,1631.0,0.6861,0.1646167385821016,0.1646167385821016,0.0
EXP000231,gpt-4o,Processed/Table,Zero-shot,3,eccentricity,Q1,1623.0,9.0,1632.0,0.5136,0.5476523710257487,0.5476523710257487,0.0
EXP000232,gpt-4o,Processed/Table,Zero-shot,3,eccentricity,Q3,1623.0,9.0,1632.0,0.7476,0.7122691096078504,0.7122691096078504,0.0
EXP000233,gpt-4o,Processed/Table,Zero-shot,3,orientation,mean,1621.0,10.0,1631.0,0.7009,-0.4505088295343052,-0.4505088295343052,0.0
EXP000234,gpt-4o,Processed/Table,Zero-shot,3,orientation,median,1621.0,10.0,1631.0,0.8215,-0.8399035249923534,-0.8399035249923534,0.0
EXP000235,gpt-4o,Processed/Table,Zero-shot,3,orientation,range,1621.0,7.0,1628.0,0.6658,3.105570042708011,3.105570042708011,0.0
EXP000236,gpt-4o,Processed/Table,Zero-shot,3,orientation,min,1621.0,10.0,1631.0,0.6265,-1.5638942523007888,-1.5638942523007888,0.0
EXP000237,gpt-4o,Processed/Table,Zero-shot,3,orientation,max,1621.0,8.0,1629.0,0.7617,1.5416757904072222,1.5416757904072222,0.0
EXP000238,gpt-4o,Processed/Table,Zero-shot,3,orientation,IQR,1622.0,8.0,1630.0,0.5408,1.4005250094007713,1.4005250094007713,0.0
EXP000239,gpt-4o,Processed/Table,Zero-shot,3,orientation,Q1,1622.0,10.0,1632.0,0.8728,-1.2576841169169932,-1.2576841169169932,0.0
EXP000240,gpt-4o,Processed/Table,Zero-shot,3,orientation,Q3,1622.0,8.0,1630.0,0.6638,0.1428408924837781,0.1428408924837781,0.0
EXP000241,gpt-4o,Processed/Table,Zero-shot,3,equivalent_diameter,mean,1623.0,7.0,1630.0,0.4227,122.77298685434832,122.77298685434832,0.0
EXP000242,gpt-4o,Processed/Table,Zero-shot,3,equivalent_diameter,median,1623.0,8.0,1631.0,0.4477,123.35121863655591,123.35121863655591,0.0
EXP000243,gpt-4o,Processed/Table,Zero-shot,3,equivalent_diameter,range,1623.0,6.0,1629.0,0.3913,153.58676691769,153.58676691769,0.0
EXP000244,gpt-4o,Processed/Table,Zero-shot,3,equivalent_diameter,min,1623.0,7.0,1630.0,0.4294,46.13953314455178,46.13953314455178,0.0
EXP000245,gpt-4o,Processed/Table,Zero-shot,3,equivalent_diameter,max,1623.0,8.0,1631.0,1.1419,199.7263000622418,199.7263000622418,0.0
EXP000246,gpt-4o,Processed/Table,Zero-shot,3,equivalent_diameter,IQR,1624.0,8.0,1632.0,0.6211,59.58344087878496,59.58344087878496,0.0
EXP000247,gpt-4o,Processed/Table,Zero-shot,3,equivalent_diameter,Q1,1624.0,7.0,1631.0,0.4897,92.2966123169619,92.2966123169619,0.0
EXP000248,gpt-4o,Processed/Table,Zero-shot,3,equivalent_diameter,Q3,1624.0,7.0,1631.0,0.487,151.88005319574685,151.88005319574685,0.0
EXP000249,gpt-4o,Processed/Table,Zero-shot,3,circularity,mean,1622.0,8.0,1630.0,0.7848,0.7134300536565669,0.7134300536565669,0.0
EXP000250,gpt-4o,Processed/Table,Zero-shot,3,circularity,median,1622.0,8.0,1630.0,0.9704,0.7762560179852166,0.7762560179852166,0.0
EXP000251,gpt-4o,Processed/Table,Zero-shot,3,circularity,range,1622.0,8.0,1630.0,1.5202,0.6275521149800207,0.6275521149800207,0.0
EXP000252,gpt-4o,Processed/Table,Zero-shot,3,circularity,min,1622.0,9.0,1631.0,0.8224,0.2698065442728811,0.2698065442728811,0.0
EXP000253,gpt-4o,Processed/Table,Zero-shot,3,circularity,max,1622.0,9.0,1631.0,0.9434,0.8973586592529018,0.8973586592529018,0.0
EXP000254,gpt-4o,Processed/Table,Zero-shot,3,circularity,IQR,1623.0,8.0,1631.0,0.8869,0.1535508255117358,0.1535508255117358,0.0
EXP000255,gpt-4o,Processed/Table,Zero-shot,3,circularity,Q1,1623.0,9.0,1632.0,0.9248,0.6842530831281464,0.6842530831281464,0.0
EXP000256,gpt-4o,Processed/Table,Zero-shot,3,circularity,Q3,1623.0,9.0,1632.0,1.0695,0.8378039086398822,0.8378039086398822,0.0
EXP000257,gpt-4o,Processed/Table,Zero-shot,4,area,mean,1680.0,7.0,1687.0,0.4517,2950.75956284153,2950.75956284153,0.0
EXP000258,gpt-4o,Processed/Table,Zero-shot,4,area,median,1680.0,5.0,1685.0,0.4857,1813.0,1813.0,0.0
EXP000259,gpt-4o,Processed/Table,Zero-shot,4,area,range,1680.0,4.0,1684.0,0.4336,19969.0,19969.0,0.0
EXP000260,gpt-4o,Processed/Table,Zero-shot,4,area,min,1680.0,4.0,1684.0,0.3886,81.0,81.0,0.0
EXP000261,gpt-4o,Processed/Table,Zero-shot,4,area,max,1680.0,5.0,1685.0,0.5165,28143.0,20050.0,40.3641
EXP000262,gpt-4o,Processed/Table,Zero-shot,4,area,IQR,1681.0,5.0,1686.0,0.4086,2786.5,2786.5,0.0
EXP000263,gpt-4o,Processed/Table,Zero-shot,4,area,Q1,1681.0,4.0,1685.0,0.4207,795.5,795.5,0.0
EXP000264,gpt-4o,Processed/Table,Zero-shot,4,area,Q3,1681.0,5.0,1686.0,0.4853,3582.0,3582.0,0.0
EXP000265,gpt-4o,Processed/Table,Zero-shot,4,area_convex,mean,1682.0,8.0,1690.0,0.4763,3107.0163934426228,3107.0163934426228,0.0
EXP000266,gpt-4o,Processed/Table,Zero-shot,4,area_convex,median,1682.0,4.0,1686.0,0.4848,1911.0,1911.0,0.0
EXP000267,gpt-4o,Processed/Table,Zero-shot,4,area_convex,range,1682.0,5.0,1687.0,0.54,20602.0,20602.0,0.0
EXP000268,gpt-4o,Processed/Table,Zero-shot,4,area_convex,min,1682.0,4.0,1686.0,0.4918,94.0,94.0,0.0
EXP000269,gpt-4o,Processed/Table,Zero-shot,4,area_convex,max,1682.0,4.0,1686.0,0.4617,20696.0,20696.0,0.0
EXP000270,gpt-4o,Processed/Table,Zero-shot,4,area_convex,IQR,1683.0,5.0,1688.0,0.6424,2983.5,2983.5,0.0
EXP000271,gpt-4o,Processed/Table,Zero-shot,4,area_convex,Q1,1683.0,3.0,1686.0,0.4692,826.0,826.0,0.0
EXP000272,gpt-4o,Processed/Table,Zero-shot,4,area_convex,Q3,1683.0,4.0,1687.0,0.8498,3809.5,3809.5,0.0
EXP000273,gpt-4o,Processed/Table,Zero-shot,4,major_axis_length,mean,1682.0,7.0,1689.0,0.5018,62.11413950127599,62.11413950127599,0.0
EXP000274,gpt-4o,Processed/Table,Zero-shot,4,major_axis_length,median,1682.0,8.0,1690.0,0.6299,53.301058288322814,53.301058288322814,0.0
EXP000275,gpt-4o,Processed/Table,Zero-shot,4,major_axis_length,range,1682.0,8.0,1690.0,1.1452,181.73275518090645,181.73275518090645,0.0
EXP000276,gpt-4o,Processed/Table,Zero-shot,4,major_axis_length,min,1682.0,8.0,1690.0,0.6521,11.272689193506077,11.272689193506077,0.0
EXP000277,gpt-4o,Processed/Table,Zero-shot,4,major_axis_length,max,1682.0,8.0,1690.0,0.5493,193.0054443744125,193.0054443744125,0.0
EXP000278,gpt-4o,Processed/Table,Zero-shot,4,major_axis_length,IQR,1683.0,7.0,1690.0,0.6611,45.3404027321871,45.3404027321871,0.0
EXP000279,gpt-4o,Processed/Table,Zero-shot,4,major_axis_length,Q1,1683.0,8.0,1691.0,0.6601,35.942638227352205,35.942638227352205,0.0
EXP000280,gpt-4o,Processed/Table,Zero-shot,4,major_axis_length,Q3,1683.0,7.0,1690.0,0.9063,81.2830409595393,81.2830409595393,0.0
EXP000281,gpt-4o,Processed/Table,Zero-shot,4,minor_axis_length,mean,1682.0,8.0,1690.0,0.6167,48.95681093968779,48.95681093968779,0.0
EXP000282,gpt-4o,Processed/Table,Zero-shot,4,minor_axis_length,median,1682.0,8.0,1690.0,0.3317,43.257135178195846,43.257135178195846,0.0
EXP000283,gpt-4o,Processed/Table,Zero-shot,4,minor_axis_length,range,1682.0,8.0,1690.0,0.7322,136.85526223898833,136.85526223898833,0.0
EXP000284,gpt-4o,Processed/Table,Zero-shot,4,minor_axis_length,min,1682.0,7.0,1689.0,0.9319,7.038164471761541,7.038164471761541,0.0
EXP000285,gpt-4o,Processed/Table,Zero-shot,4,minor_axis_length,max,1682.0,7.0,1689.0,0.7421,143.89342671074988,143.89342671074988,0.0
EXP000286,gpt-4o,Processed/Table,Zero-shot,4,minor_axis_length,IQR,1683.0,7.0,1690.0,0.7873,32.95762400221064,32.95762400221064,0.0
EXP000287,gpt-4o,Processed/Table,Zero-shot,4,minor_axis_length,Q1,1683.0,8.0,1691.0,0.7116,28.890492119871308,28.890492119871308,0.0
EXP000288,gpt-4o,Processed/Table,Zero-shot,4,minor_axis_length,Q3,1683.0,7.0,1690.0,2.3311,61.84811612208195,61.84811612208195,0.0
EXP000289,gpt-4o,Processed/Table,Zero-shot,4,eccentricity,mean,1681.0,9.0,1690.0,0.391,0.5259835059043478,0.5259835059043478,0.0
EXP000290,gpt-4o,Processed/Table,Zero-shot,4,eccentricity,median,1681.0,8.0,1689.0,0.4688,0.5139560988545376,0.5139560988545376,0.0
EXP000291,gpt-4o,Processed/Table,Zero-shot,4,eccentricity,range,1681.0,9.0,1690.0,0.3698,0.9313490758429483,0.9313490758429483,0.0
EXP000292,gpt-4o,Processed/Table,Zero-shot,4,eccentricity,min,1681.0,8.0,1689.0,0.4086,0.0410784297601277,0.0410784297601277,0.0
EXP000293,gpt-4o,Processed/Table,Zero-shot,4,eccentricity,max,1681.0,9.0,1690.0,0.3951,0.972427505603076,0.972427505603076,0.0
EXP000294,gpt-4o,Processed/Table,Zero-shot,4,eccentricity,IQR,1682.0,9.0,1691.0,0.4316,0.3535547068777764,0.3535547068777764,0.0
EXP000295,gpt-4o,Processed/Table,Zero-shot,4,eccentricity,Q1,1682.0,8.0,1690.0,0.3984,0.3553858454203818,0.3553858454203818,0.0
EXP000296,gpt-4o,Processed/Table,Zero-shot,4,eccentricity,Q3,1682.0,8.0,1690.0,0.4138,0.7089405522981582,0.7089405522981582,0.0
EXP000297,gpt-4o,Processed/Table,Zero-shot,4,orientation,mean,1680.0,8.0,1688.0,0.5813,0.042133731466402,0.042133731466402,0.0
EXP000298,gpt-4o,Processed/Table,Zero-shot,4,orientation,median,1680.0,9.0,1689.0,0.7804,0.1079655062138078,0.1079655062138078,0.0
EXP000299,gpt-4o,Processed/Table,Zero-shot,4,orientation,range,1680.0,8.0,1688.0,0.7088,3.1297074930290147,3.1297074930290147,0.0
EXP000300,gpt-4o,Processed/Table,Zero-shot,4,orientation,min,1680.0,10.0,1690.0,1.249,-1.5677240653241942,-1.5677240653241942,0.0
EXP000301,gpt-4o,Processed/Table,Zero-shot,4,orientation,max,1680.0,8.0,1688.0,0.8123,1.5619834277048206,1.5619834277048206,0.0
EXP000302,gpt-4o,Processed/Table,Zero-shot,4,orientation,IQR,1681.0,8.0,1689.0,0.5114,2.0468084635781523,2.0468084635781523,0.0
EXP000303,gpt-4o,Processed/Table,Zero-shot,4,orientation,Q1,1681.0,8.0,1689.0,0.6636,-1.002730302175732,-1.002730302175732,0.0
EXP000304,gpt-4o,Processed/Table,Zero-shot,4,orientation,Q3,1681.0,8.0,1689.0,0.6779,1.0440781614024202,1.0440781614024202,0.0
EXP000305,gpt-4o,Processed/Table,Zero-shot,4,equivalent_diameter,mean,1682.0,7.0,1689.0,0.5302,53.92033228213593,53.92033228213593,0.0
EXP000306,gpt-4o,Processed/Table,Zero-shot,4,equivalent_diameter,median,1682.0,8.0,1690.0,0.3917,48.04563762304389,48.04563762304389,0.0
EXP000307,gpt-4o,Processed/Table,Zero-shot,4,equivalent_diameter,range,1682.0,8.0,1690.0,0.4304,149.6208462830453,149.6208462830453,0.0
EXP000308,gpt-4o,Processed/Table,Zero-shot,4,equivalent_diameter,min,1682.0,8.0,1690.0,1.0484,10.155412503859614,10.155412503859614,0.0
EXP000309,gpt-4o,Processed/Table,Zero-shot,4,equivalent_diameter,max,1682.0,7.0,1689.0,0.6601,159.77625878690492,159.77625878690492,0.0
EXP000310,gpt-4o,Processed/Table,Zero-shot,4,equivalent_diameter,IQR,1683.0,8.0,1691.0,0.4806,35.70820834538677,35.70820834538677,0.0
EXP000311,gpt-4o,Processed/Table,Zero-shot,4,equivalent_diameter,Q1,1683.0,8.0,1691.0,1.1184,31.824171973596016,31.824171973596016,0.0
EXP000312,gpt-4o,Processed/Table,Zero-shot,4,equivalent_diameter,Q3,1683.0,7.0,1690.0,0.4032,67.53238031898279,67.53238031898279,0.0
EXP000313,gpt-4o,Processed/Table,Zero-shot,4,circularity,mean,1681.0,9.0,1690.0,0.9478,0.7985876025156999,0.7985876025156999,0.0
EXP000314,gpt-4o,Processed/Table,Zero-shot,4,circularity,median,1681.0,8.0,1689.0,0.7969,0.8306092278591116,0.8306092278591116,0.0
EXP000315,gpt-4o,Processed/Table,Zero-shot,4,circularity,range,1681.0,8.0,1689.0,0.882,0.4908487758824147,0.4908487758824147,0.0
EXP000316,gpt-4o,Processed/Table,Zero-shot,4,circularity,min,1681.0,8.0,1689.0,0.9111,0.4469246316697913,0.4469246316697913,0.0
EXP000317,gpt-4o,Processed/Table,Zero-shot,4,circularity,max,1681.0,9.0,1690.0,0.8682,0.937773407552206,0.937773407552206,0.0
EXP000318,gpt-4o,Processed/Table,Zero-shot,4,circularity,IQR,1682.0,8.0,1690.0,1.1234,0.1374508342265851,0.1374508342265851,0.0
EXP000319,gpt-4o,Processed/Table,Zero-shot,4,circularity,Q1,1682.0,9.0,1691.0,0.7998,0.7446268945365336,0.7446268945365336,0.0
EXP000320,gpt-4o,Processed/Table,Zero-shot,4,circularity,Q3,1682.0,8.0,1690.0,0.8246,0.8820777287631187,0.8820777287631187,0.0
EXP000321,gpt-4o,Processed/Table,Zero-shot,5,area,mean,1681.0,8.0,1689.0,0.5509,24352.571428571428,24352.571428571428,0.0
EXP000322,gpt-4o,Processed/Table,Zero-shot,5,area,median,1681.0,5.0,1686.0,0.4831,15760.0,15760.0,0.0
EXP000323,gpt-4o,Processed/Table,Zero-shot,5,area,range,1681.0,4.0,1685.0,0.6019,122619.0,122619.0,0.0
EXP000324,gpt-4o,Processed/Table,Zero-shot,5,area,min,1681.0,4.0,1685.0,0.6223,1662.0,1662.0,0.0
EXP000325,gpt-4o,Processed/Table,Zero-shot,5,area,max,1681.0,5.0,1686.0,0.7835,207408.0,124281.0,66.8863
EXP000326,gpt-4o,Processed/Table,Zero-shot,5,area,IQR,1682.0,4.0,1686.0,0.4876,26030.0,26030.0,0.0
EXP000327,gpt-4o,Processed/Table,Zero-shot,5,area,Q1,1682.0,5.0,1687.0,0.5645,6341.0,6341.0,0.0
EXP000328,gpt-4o,Processed/Table,Zero-shot,5,area,Q3,1682.0,4.0,1686.0,0.5354,32371.0,32371.0,0.0
EXP000329,gpt-4o,Processed/Table,Zero-shot,5,area_convex,mean,1683.0,8.0,1691.0,0.4741,30432.33333333333,30432.33333333333,0.0
EXP000330,gpt-4o,Processed/Table,Zero-shot,5,area_convex,median,1683.0,4.0,1687.0,0.5844,20487.0,20487.0,0.0
EXP000331,gpt-4o,Processed/Table,Zero-shot,5,area_convex,range,1683.0,5.0,1688.0,0.3602,156432.0,156432.0,0.0
EXP000332,gpt-4o,Processed/Table,Zero-shot,5,area_convex,min,1683.0,4.0,1687.0,0.4325,1817.0,1817.0,0.0
EXP000333,gpt-4o,Processed/Table,Zero-shot,5,area_convex,max,1683.0,4.0,1687.0,0.5341,158249.0,158249.0,0.0
EXP000334,gpt-4o,Processed/Table,Zero-shot,5,area_convex,IQR,1684.0,4.0,1688.0,0.354,30154.0,30154.0,0.0
EXP000335,gpt-4o,Processed/Table,Zero-shot,5,area_convex,Q1,1684.0,4.0,1688.0,0.4719,7217.0,7217.0,0.0
EXP000336,gpt-4o,Processed/Table,Zero-shot,5,area_convex,Q3,1684.0,5.0,1689.0,0.5229,37371.0,37371.0,0.0
EXP000337,gpt-4o,Processed/Table,Zero-shot,5,major_axis_length,mean,1683.0,7.0,1690.0,0.4857,226.8601885502036,226.8601885502036,0.0
EXP000338,gpt-4o,Processed/Table,Zero-shot,5,major_axis_length,median,1683.0,8.0,1691.0,0.4697,211.4687680573252,211.4687680573252,0.0
EXP000339,gpt-4o,Processed/Table,Zero-shot,5,major_axis_length,range,1683.0,7.0,1690.0,0.5713,575.52349815429,575.52349815429,0.0
EXP000340,gpt-4o,Processed/Table,Zero-shot,5,major_axis_length,min,1683.0,8.0,1691.0,0.5276,52.96759687036935,52.96759687036935,0.0
EXP000341,gpt-4o,Processed/Table,Zero-shot,5,major_axis_length,max,1683.0,8.0,1691.0,0.5074,628.4910950246593,628.4910950246593,0.0
EXP000342,gpt-4o,Processed/Table,Zero-shot,5,major_axis_length,IQR,1684.0,7.0,1691.0,0.5382,137.43216163338337,137.43216163338337,0.0
EXP000343,gpt-4o,Processed/Table,Zero-shot,5,major_axis_length,Q1,1684.0,7.0,1691.0,0.5026,109.686850284507,109.686850284507,0.0
EXP000344,gpt-4o,Processed/Table,Zero-shot,5,major_axis_length,Q3,1684.0,8.0,1692.0,0.6411,247.1190119178904,247.1190119178904,0.0
EXP000345,gpt-4o,Processed/Table,Zero-shot,5,minor_axis_length,mean,1683.0,8.0,1691.0,0.5484,123.52688563354796,123.52688563354796,0.0
EXP000346,gpt-4o,Processed/Table,Zero-shot,5,minor_axis_length,median,1683.0,8.0,1691.0,1.5124,98.76536555533228,98.76536555533228,0.0
EXP000347,gpt-4o,Processed/Table,Zero-shot,5,minor_axis_length,range,1683.0,7.0,1690.0,1.0274,361.7737035404638,361.7737035404638,0.0
EXP000348,gpt-4o,Processed/Table,Zero-shot,5,minor_axis_length,min,1683.0,7.0,1690.0,0.7342,22.5354090141833,22.5354090141833,0.0
EXP000349,gpt-4o,Processed/Table,Zero-shot,5,minor_axis_length,max,1683.0,8.0,1691.0,0.8518,384.30911255464713,384.30911255464713,0.0
EXP000350,gpt-4o,Processed/Table,Zero-shot,5,minor_axis_length,IQR,1684.0,8.0,1692.0,0.6775,83.3099016697487,83.3099016697487,0.0
EXP000351,gpt-4o,Processed/Table,Zero-shot,5,minor_axis_length,Q1,1684.0,8.0,1692.0,0.7904,69.19406668435506,69.19406668435506,0.0
EXP000352,gpt-4o,Processed/Table,Zero-shot,5,minor_axis_length,Q3,1684.0,8.0,1692.0,0.712,152.50396835410376,152.50396835410376,0.0
EXP000353,gpt-4o,Processed/Table,Zero-shot,5,eccentricity,mean,1682.0,8.0,1690.0,0.4379,0.7374130054515508,0.7374130054515508,0.0
EXP000354,gpt-4o,Processed/Table,Zero-shot,5,eccentricity,median,1682.0,9.0,1691.0,0.5387,0.7423467397110963,0.7423467397110963,0.0
EXP000355,gpt-4o,Processed/Table,Zero-shot,5,eccentricity,range,1682.0,8.0,1690.0,0.7303,0.5930171341932244,0.5930171341932244,0.0
EXP000356,gpt-4o,Processed/Table,Zero-shot,5,eccentricity,min,1682.0,9.0,1691.0,0.5301,0.3866253111758229,0.3866253111758229,0.0
EXP000357,gpt-4o,Processed/Table,Zero-shot,5,eccentricity,max,1682.0,9.0,1691.0,0.4611,0.9796424453690474,0.9796424453690474,0.0
EXP000358,gpt-4o,Processed/Table,Zero-shot,5,eccentricity,IQR,1683.0,9.0,1692.0,0.3497,0.8995052987121661,0.2840257781028026,216.6985
EXP000359,gpt-4o,Processed/Table,Zero-shot,5,eccentricity,Q1,1683.0,9.0,1692.0,0.4329,0.6154795206093635,0.6154795206093635,0.0
EXP000360,gpt-4o,Processed/Table,Zero-shot,5,eccentricity,Q3,1683.0,8.0,1691.0,0.4095,0.8995052987121661,0.8995052987121661,0.0
EXP000361,gpt-4o,Processed/Table,Zero-shot,5,orientation,mean,1681.0,8.0,1689.0,0.7036,0.2470773652027897,0.2470773652027897,0.0
EXP000362,gpt-4o,Processed/Table,Zero-shot,5,orientation,median,1681.0,8.0,1689.0,0.5236,0.5297361386414307,0.5297361386414307,0.0
